stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0510MY.,St.Marys,-1.327782,36.712103,,
0510NAE,Langata Cemetary,-1.334341,36.778885,,
0510NAH,Lang'ata Hospital,-1.327929,36.789136,,
0510NIY,Nice and Lovely,-1.34954,36.904492,,
0510NRA,Rumi Road,-1.31602,36.827036,,
0510NSA,South C Shopping Centre,-1.314186,36.830828,,
0510NSB,Agribusiness Centre,-1.365566,36.736098,,
0510NSS,Sunshine,-1.320398,36.809435,,
0510NST,Naston,-1.397324,36.758091,,
0510NTO,Mihang'o/Kayole Junction,-1.288104,36.951774,,
0510NYS,Nyayo Stadium,-1.305292,36.824734,,
0510OAI,Mlangoni,-1.31089,36.83785,,
0510OAL,Loreal,-1.348939,36.903977,,
0510OCU,South C,-1.299697,36.824026,,
0510ONI,Kihunguro,-1.160084,36.958971,,
0510PKP,Park Place,-1.356103,36.76206,,
0510PSA,Bypass,-1.164198,36.957622,,
0510RAN,Karen,-1.322203,36.708155,,
0510RAO,Krona Park,-1.335378,36.891773,,
0510RBT,Taj Mall,-1.324459,36.89945,,
0510RGS,SGR,-1.352341,36.905796,,
0510RIS,Sori Drive,-1.317072,36.838628,,
0510RKC,Rocky,-1.457883,36.977137,,
0510RQA,Quarry Lane,-1.354516,36.717403,,
0510RUN,Standard Group,-1.331246,36.85838,,
0510SAB,Simba Colt,-1.329399,36.854319,,
0510SBR,Sembe Road/Kisembe,-1.36835,36.767615,,
0510SCA,Cabanas,-1.335853,36.893222,,
0510SEA,nyambura stage,-1.457325,36.979356,,
0510SEM,Mosque,-1.323273,36.777227,,
0510SHL,Shell,-1.447511,36.968263,,
0510SJT,St. James,-1.32301,36.843494,,
0510SKN,Sokoni,-1.448606,36.980339,,
0510SKY,Skyline/Capital Mall,-1.284274,36.972749,,
0510SLL,Shell,-1.397084,36.755098,,
0510SLN,Solomon,-1.397388,36.941571,,
0510SMC,South B Mchumbi Road,-1.311709,36.836589,,
0510SMF,Transformer,-1.28731,36.980477,,
0510SMP,St.Marys Karen Primary School,-1.325292,36.709829,,
0510SNS,Southlands,-1.323091,36.786851,,
0510SOL,School Of Law,-1.359739,36.746976,,
0510SOO,Soronik Road,-1.397159,36.759849,,
0510SR',St.Mary's,-1.321825,36.77448,,
0510SSI,Prisons,-1.323102,36.776744,,
0510STY,Tuskys,-1.335035,36.891274,,
0510SYC,Stage  Ya Chini,-1.394409,36.939828,,
0510TAT,Talent,-1.3244,36.785799,,
0510TCK,KMTC,-1.446762,36.986203,,
0510TEI,Airtel,-1.326326,36.849105,,
0510TEN,Kwa Stone,-1.28631,36.973586,,
0510TIL,Capital Center,-1.316839,36.833339,,
0510TIM,City Stadium,-1.293978,36.840565,,
0510TKY,Tuskys,-1.396991,36.753334,,
0510TLA,Liberty Plaza,-1.328831,36.881576,,
0510TML,Blue Sky/T-Mall,-1.311276,36.816904,,
0510TNZ,Tangaza College,-1.348748,36.748684,,
0510TRP,Shopping Center,-1.315248,36.823415,,
0510TSK,Tuskys,-1.317696,36.918819,,
0510TSO,South C,-1.31417,36.830689,,
0510TUM,City Stadium,-1.293625,36.840688,,
0510TUO,Country Bus,-1.286699,36.835286,,
0510U2E,Uhuru Gardens Gate 2,-1.32573,36.79052,,
0510UAE,Deliverance Church,-1.323649,36.800079,,
0510UHO,South C,-1.31873,36.836418,,
0510UHU,HQ,-1.324282,36.796732,,
0510UJC,PCEA Junction,-1.330515,36.780456,,
0510URD,Uhuru Garden,-1.324115,36.798395,,
0510UTJ,Utawala Junction,-1.278878,36.96793,,
0510VCT,Mary Immaculate VCT Centre,-1.306512,36.833055,,
0510VNL,Vanillas,-1.451751,36.968055,,
0510VRA,Deliverance Church/Kanisani,-1.323638,36.798921,,
0510WIL,Weston,-1.316117,36.8137,,
0510WOL,Wilson,-1.316106,36.813662,,
0510YAN,Fancy,-1.275294,36.971923,,
0510Z0A,Plaza 2000,-1.328021,36.85235,,
0511AA.,AA,-1.324688,36.886064,,
0511ABC,Barracks,-1.329571,36.782387,,
0511ABS,Baptist,-1.395714,36.735535,,
0511ACG,Gate C,-1.318907,36.843823,,
0511ADP,AP,-1.284949,36.956518,,
0511AGI,Skyline/Capital Mall,-1.284199,36.972728,,
0511AIM,Makaburini,-1.299466,36.825169,,
0511AKI,Kincar,-1.289429,36.974798,,
0511AKR,Airtel/Parkside,-1.325919,36.849362,,
0511ALB,Lab,-1.330142,36.868014,,
0511ALM,Total,-1.395886,36.737659,,
0511ALP,Allpack,-1.382828,36.931458,,
0511ANA,Langata Hospital,-1.328927,36.78898,,
0511AOT,Total,-1.273599,36.973382,,
0511ARA,Nakumatt Headquater,-1.327678,36.852865,,
0511ARE,Airbase,-1.315484,36.921637,,
0511ARI,Merrystart Academy,-1.28488,36.986758,,
0511ASM,Mass,-1.310484,36.833795,,
0511ASP,Bypass,-1.318683,36.844387,,
0511ASS,MossMass,-1.286813,36.981866,,
0511ATI,Aviation,-1.319153,36.907539,,
0511ATL,Shimo la Tewa,-1.308575,36.828339,,
0511BAL,Lab,-1.330553,36.865042,,
0511BAN,Cabanas,-1.33581,36.893176,,
0511BLV,Belleview,-1.319615,36.838612,,
0511BND,Utawala Junction/Benedicta,-1.278746,36.96798,,
0511BPS,By Pass,-1.264211,36.982824,,
0511BRK,Langata Barracks,-1.332264,36.782929,,
0511CAB,Cabanas,-1.335847,36.892326,,
0511CAN,Fancy,-1.275219,36.971789,,
0511CAT,Cuea | Catholic University,-1.341544,36.757395,,
0511CEH,Kwa Chief,-1.326752,36.780252,,
0511CHN,China,-1.29351,36.943505,,
0511CKC,Kenchic,-1.411743,36.949811,,
0511CNG,Car & General,-1.303313,36.831886,,
0511CNL,Consolata,-1.346726,36.765447,,
0511COM,Samco,-1.364048,36.910892,,
0511CPC,Capital Centre,-1.316729,36.833929,,
0511CUE,CUEA/Bogani Road,-1.352203,36.762892,,
0511DNI,Bandari,-1.325977,36.840323,,
0511DRE,Cambridge,-1.363512,36.765243,,
0511EAG,Gate A,-1.319321,36.843266,,
0511EBK,KEBS,-1.321606,36.836182,,
0511ECC,Commercial,-1.47191,36.959853,,
0511EJS,Jehova Witness,-1.32587,36.841975,,
0511EKA,Arka hotel,-1.326953,36.842389,,
0511EOI,Triple-O,-1.272569,36.974927,,
0511EPZ,EPZ,-1.469175,36.960858,,
0511ERS,Transformer,-1.287271,36.980412,,
0511ERY,Madaraka Flyover,-1.307974,36.819346,,
0511ESA,Park Estate,-1.322426,36.787462,,
0511GBE,Kwa Gate B,-1.299441,36.913695,,
0511GEA,St. James,-1.321884,36.84256,,
0511GOH,Kahungo,-1.422644,36.698155,,
0511GSU,GSU,-1.289458,36.949353,,
0511GTA,Gate A,-1.31256,36.909543,,
0511HIR,Harakisha,-1.312206,36.838317,,
0511HOS,Soham,-1.374088,36.922352,,
0511HSL,Shell,-1.281635,36.961994,,
0511HYG,Highway Estate,-1.326412,36.839658,,
0511IAA,Kasina,-1.401554,36.944404,,
0511IAK,Kasina,-1.401159,36.943948,,
0511IEB,Sembe/Kisembe,-1.368466,36.767721,,
0511IFC,Government Plaza/Devis,-1.30917,36.828634,,
0511IIK,Kipi,-1.322304,36.832698,,
0511IIV,Civil Servant,-1.322683,36.788782,,
0511ILI,Pipeline,-1.316594,36.895121,,
0511IND,Industrial Area/Bazaar,-1.298461,36.828025,,
0511INR,Kincar,-1.289432,36.974916,,
0511ISP,Prisons,-1.323147,36.776562,,
0511ITT,Utawala,-1.284081,36.988955,,
0511IUF,Kifaru,-1.286023,36.983687,,
0511IUG,Kihunguro,-1.160595,36.958228,,
0511KAJ,Karengata/Cuea/Jkuat Stage,-1.353995,36.746983,,
0511KAP,Kapa,-1.363709,36.910514,,
0511KCF,Kwa Chief,-1.282876,36.959833,,
0511KCT,KMTC,-1.446615,36.986375,,
0511KNE,Karen,-1.322203,36.707897,,
0511KNH,Karen Hospital,-1.337017,36.725589,,
0511KOB,Kobil/KCB,-1.395939,36.762455,,
0511KSB,KEBS,-1.322615,36.833567,,
0511KTM,KMTC,-1.445335,36.988167,,
0511KZE,Keza,-1.285872,36.955111,,
0511LEM,Mechanical,-1.376173,36.924731,,
0511LER,Real Estate,-1.32544,36.841139,,
0511LGT,Lang'ata,-1.328457,36.789744,,
0511LLM,Taj Mall,-1.323676,36.899611,,
0511LNA,Langata Hospital,-1.327795,36.78912,,
0511LSN,Southlands,-1.323123,36.78684,,
0511LTI,OiLibya,-1.327372,36.7889,,
0511LUP,Tulip,-1.330625,36.864654,,
0511LVU,Mvuli,-1.306327,36.823694,,
0511MAD,Madaraka Flyover,-1.307963,36.819375,,
0511MAK,Makueni,-1.308527,36.833775,,
0511MAM,Mamba,-1.341175,36.750551,,
0511MAT,Mater Hospital,-1.307218,36.833505,,
0511MCH,Dunga Road/Machakos,-1.299774,36.830073,,
0511MCU,Mchumbi Road/Shopping Centre,-1.311767,36.838333,,
0511MDK,Makadara,-1.456905,36.974657,,
0511MDO,Motherland,-1.299981,36.780918,,
0511MER,Meridian,-1.310739,36.834026,,
0511MHG,Mihang'o/Kayole Junction,-1.287924,36.951816,,
0511MLL,Mlolongo,-1.393566,36.939562,,
0511MMU,Multimedia University,-1.381962,36.770612,,
0511MSH,St. James/Southern Bypass,-1.323661,36.84557,,
0511MSL,Uchumi/Maasai Mall/Ongata Rongai,-1.394366,36.764355,,
0511MTA,Vita Foam,-1.330486,36.857715,,
0511MTE,Home mart,-1.283158,36.959432,,
0511NAA,Nakumatt HQ,-1.328568,36.853895,,
0511NAB,Makaburini,-1.299548,36.824715,,
0511NAC,Karen Office Park,-1.326138,36.710376,,
0511NAV,Savana,-1.457748,36.965647,,
0511NBK,Nyayo Barracks,-1.312685,36.923157,,
0511NGI,Ngei,-1.324778,36.785574,,
0511NIS,Master Mind,-1.323625,36.884094,,
0511NOG,Mlangoni,-1.30836,36.833746,,
0511NOI,Vision Plaza,-1.327672,36.852458,,
0511NTN,Nation,-1.373004,36.92116,,
0511NYS,Nyayo Stadium,-1.30556,36.825464,,
0511NYY,Nyayo,-1.30579,36.827136,,
0511OAM,Vita Foam,-1.330635,36.857527,,
0511OED,Otiende,-1.323423,36.779823,,
0511OFM,Nafrom,-1.397388,36.757851,,
0511OMT,Tafom,-1.429424,36.962042,,
0511OPR,Nairobi National Park/Orphanage/Cemetary,-1.334935,36.778332,,
0511OST,Astro,-1.366473,36.913633,,
0511OTI,Uchumi,-1.325505,36.785327,,
0511OTN,Langata Hospital,-1.329131,36.788707,,
0511PHC,Chapchap,-1.396275,36.741199,,
0511PJC,PCEA Junction,-1.330612,36.780365,,
0511PLV,Plains View Primary,-1.315158,36.838304,,
0511PNR,Panari,-1.32963,36.855676,,
0511PST,Park Side Towers/Airtel,-1.325671,36.849089,,
0511PTU,SuperMarket,-1.286999,36.981381,,
0511RAA,Barabara Mpya,-1.401454,36.721952,,
0511RAH,Jaharis,-1.325456,36.887539,,
0511RCN,Reliance,-1.356345,36.907282,,
0511RDA,Roundabout: Taj Mall,-1.323091,36.900839,,
0511RHR,Uhuru Gardens,-1.32392,36.799307,,
0511RNE,Uhuru Gardens Gate 2,-1.325483,36.790552,,
0511SE.,St. Peters,-1.327651,36.785038,,
0511SHL,Shell/Kenol,-1.447176,36.96833,,
0511SIT,St. Bakhita,-1.324687,36.888954,,
0511SMR,Sameer,-1.330032,36.868765,,
0511SNA,Vision Plaza,-1.327254,36.851696,,
0511SNP,Spinners,-1.319207,36.896762,,
0511SOL,Kenya School Of Law,-1.360076,36.747079,,
0511SPM,Shopping Mall,-1.287374,36.973999,,
0511SPS,Bypass,-1.318612,36.844392,,
0511SRG,SGR,-1.360159,36.908247,,
0511SST,St. James,-1.321777,36.842512,,
0511STA,St. Peters,-1.327597,36.785048,,
0511SUP,7Up,-1.307411,36.814912,,
0511SUY,Tuskys,-1.397186,36.754216,,
0511SYK,Syokimau,-1.379047,36.927758,,
0511TAN,Tangaza College,-1.348801,36.748751,,
0511TAY,St.Mary's,-1.321774,36.774244,,
0511TCU,Boma Court,-1.326256,36.842147,,
0511/TE,Southfield Mall/Nakumatt,-1.329249,36.891189,,
0511T.E,St. James,-1.322464,36.843656,,
0511TEV,Everest,-1.437431,36.975474,,
0511TGG,Uhuru Gardens Gate 1,-1.323606,36.789833,,
0511THC,South C,-1.314154,36.831,,
0511TIA,Aviation,-1.31933,36.907196,,
0511TLL,Toll,-1.427261,36.959651,,
0511TOJ,Junction,-1.311337,36.83829,,
0511TOL,Linot,-1.373487,36.921744,,
0511TOP,Park Place,-1.355979,36.762093,,
0511TSH,Tosha,-1.470376,36.960409,,
0511TSK,Tuskys,-1.317415,36.919041,,
0511TUS,Legend/Tuskys,-1.397014,36.753156,,
0511TYK,Tuskys,-1.31769,36.918783,,
0511UCC,Ucc,-1.276622,36.970368,,
0511UCH,Carnivore/Rafikiz,-1.323311,36.801935,,
0511UHU,Uhuru Garden,-1.323638,36.800326,,
0511UNG,Sunflag,-1.358405,36.907625,,
0511USO,Mosque,-1.323233,36.778622,,
0511UYT,Tuskys,-1.317756,36.918343,,
0511VHO,Vumira House,-1.310731,36.83527,,
0511VOE,Flyover,-1.314092,36.831021,,
0511WAM,Maziwa,-1.323256,36.885195,,
0511WEP,PCEA Utawala,-1.280165,36.968973,,
0511WIL,Wilson/AMREF,-1.316664,36.813517,,
0511WKN,Kwa Kimani,-1.395564,36.733711,,
0511YRA,Barclays,-1.397409,36.758945,,
0511YSA,Easymat,-1.473498,36.959574,,
0512ADU,Ambassadeur,-1.286119,36.826032,0,
0512BST,Bus Station,-1.287224,36.828908,0,
0512CMC,Commercial,-1.283947,36.826437,0,
0512CML,Commercial,-1.284188,36.826204,0,
0512EAS,Easy Coach/Uchumi,-1.288854,36.828734,,
0512NKG,Nakumatt Galleria,-1.342553,36.764336,,
0513CAB,Cabanas,-1.330537,36.887664,,
0513GTR,Githunguri,-1.286566,36.982478,,
0513HOS,HQ,-1.324003,36.797354,,
0513IMD,Imara Daima,-1.3252,36.880808,,
0513KIT,Kitengela,-1.477218,36.958032,,
0513KWR,Kware,-1.396616,36.74982,,
0513MDK,Makadara,-1.457376,36.974221,,
0513TER,Kiserian Terminus,-1.429574,36.685753,,
0600AMB,Amboseli Road,-1.289579,36.760018,,
0600AOV,Vanga Road,-1.289788,36.764779,,
0600ARC,Valley Arcade,-1.289983,36.770481,,
0600ATS,Coast,-1.288254,36.750609,,
0600BRB,Braeburn School,-1.289429,36.755678,,
0600CHK,Chaka Place,-1.293187,36.791745,0,
0600CHO,Sohail City,-1.28951,36.757113,,
0600CNG,Congo,-1.289149,36.753075,,
0600COP,Congo,-1.289252,36.753141,,
0600DON,Wood Avenue,-1.292251,36.785561,,
0600HGH,Highrise,-1.314678,36.808044,,
0600KIL,Kilimani Primary School,-1.292339,36.783916,,
0600KIR,Kirichwa Road,-1.292466,36.781499,,
0600KNG,Kanungaga,-1.278535,36.75095,,
0600MBA,Mbagathi Flats,-1.301077,36.802553,,
0600MIE,Methodist,-1.289971,36.774668,,
0600MON,Montessouri,-1.292747,36.774682,,
0600MOS,Mosque,-1.303038,36.802441,,
0600NGM,Ngumo Stage,-1.307734,36.802924,,
0600NSO,Lavington Villas,-1.289778,36.765178,,
0600OLM,Our Lady Of Mercy,-1.311649,36.833684,,
0600OTH,Othaya Road,-1.290063,36.772991,,
0600RUS,Rusinga School,-1.289355,36.754621,,
0600SAA,Bangladesh,-1.291924,36.774555,,
0600SFK,St.Francis/Kanisani,-1.287132,36.75343,,
0600STH,Blue Sky Estate,-1.312849,36.815248,,
0600TOI,Methodist,-1.290244,36.774757,,
0600VRP,Valley Road Pentecostal,-1.292267,36.805159,0,
0600YAY,Yaya,-1.292396,36.788124,,
0600ZEB,Zebra Bar,-1.282279,36.752452,,
0601AMB,Amboseli Road,-1.28966,36.759857,,
0601ARB,Britam,-1.298044,36.813622,,
0601ARC,Valley Arcade,-1.2901,36.770146,,
0601AYO,Sohail City,-1.289563,36.756992,,
0601BRB,Braeburn School,-1.289476,36.755692,,
0601CNG,Congo,-1.289143,36.753033,,
0601COA,Coast,-1.28824,36.750481,,
0601CTU,Equity Centre,-1.302486,36.812208,,
0601DRO,Raddison,-1.301665,36.817181,,
0601ENL,Meladen,-1.296419,36.811055,,
0601FLY,Kenyatta Market Flyover,-1.306358,36.803224,,
0601GEE,Elgeyo,-1.292717,36.778638,,
0601HDH,Huduma Church/Hotel 56,-1.287819,36.753322,,
0601HIG,Mbagathi Highway,-1.311264,36.800064,,
0601HTD,Methodist,-1.290303,36.774392,,
0601INT,Integrity Centre/Panafric,-1.289765,36.810258,0,
0601IRN,Rusinga School,-1.289445,36.754833,,
0601KIR,Kirichwa Road,-1.292557,36.78154,,
0601KON,Congo,-1.289283,36.753228,,
0601MGA,Geomaps,-1.303055,36.813421,,
0601MON,Montessori,-1.292921,36.774759,,
0601NAT,NTSA,-1.301343,36.81982,,
0601NEU,Wood Avenue,-1.29232,36.786059,,
0601OLL,Old Mutual,-1.29862,36.813096,,
0601PCE,PCEA Junior,-1.311597,36.80081,,
0601QUA,Four Points/Nairobi Women's Hospital,-1.294109,36.795529,0,
0601SFK,St.Francis/Kanisani,-1.2871,36.753376,,
0601THT,Methodist,-1.290454,36.774749,,
0601THY,Othaya Road,-1.290228,36.773458,,
0601TWZ,Twinkling Stars School/Zebra Bar,-1.282386,36.752367,,
0601WAR,Warrior/California,-1.284821,36.753194,,
0602STP,St. Peter Clavers Primary School/Salvation Army/OTC,-1.287135,36.830235,,
0603COP,Co-Op Bank,-1.287534,36.748843,,
0603KNG,Kanungaga,-1.278492,36.750875,,
0603STB,South B Stage,-1.311586,36.835363,,
0603YAY,Yaya,-1.292363,36.787607,,
0610GEE,Egeyo,-1.292515,36.778665,,
0610GOP,GPO,-1.285926,36.818372,0,
0610GPO,ICEA,-1.284526,36.820979,,
0610HUL,Hurlingham,-1.294756,36.798373,0,
0610IAY,Quality,-1.293802,36.794887,,
0610INM,ICEA,-1.284746,36.820636,,
0610KSS,Kismart Supermarket,-1.286478,36.753424,,
0610MHS,Memorial Hospital,-1.31107,36.805647,,
0610MKF,Mkombozi/Fraemy Supermarket,-1.280916,36.751862,,
0610NWH,Four Points/Nairobi Women's Hospital,-1.293984,36.795456,0,
0610PNF,Integrity Centre/Panafric,-1.289358,36.810835,0,
0610RMX,Remax Shopping Village,-1.293373,36.792853,,
0610SER,Serena,-1.288244,36.813764,0,
0610SHP,South B Shopping Centre,-1.313469,36.827745,,
0610SOK,Sokoni,-1.286322,36.745633,,
0610VAJ,Java,-1.298967,36.810838,,
0611BKS,TSC,-1.29952,36.815701,,
0611CKA,Chaka Place,-1.29319,36.791325,0,
0611COM,Community,-1.292303,36.812936,,
0611DOD,DoD,-1.295384,36.801029,0,
0611GPO,GPO,-1.28598,36.818941,0,
0611HGH,Kenyatta National Hospital,-1.297513,36.804661,,
0611HUR,Hurlingham,-1.294659,36.797714,0,
0611ISP,Nairobi Hospital,-1.295325,36.805052,,
0611IYQ,CIC,-1.298532,36.812364,,
0611KIL,Kilimani Primary School,-1.292476,36.783198,,
0611MKF,Mkombozi/Fraemy Supermarket,-1.281142,36.751916,,
0611NAV,Vanga Road,-1.28988,36.764696,,
0611SEB,Kasneb Towers,-1.302829,36.810894,,
0611SOK,Sokoni,-1.286301,36.745661,,
0611SRN,Serena,-1.288678,36.813378,0,
0611VJA,Java,-1.298795,36.811058,,
0611VRP,Valley Road Pentecostal,-1.292546,36.805015,0,
0611YAY,Yaya,-1.292751,36.789354,,
0613MWI,Kawangware Mwisho,-1.283934,36.742585,,
0700AAY,Yaya,-1.292444,36.788302,,
0700ABB,Abba Photo Studio/Kaberia,-1.290783,36.732013,,
0700ABN,Bogani,-1.351302,36.748109,,
0700ACI,Acacia Petrol Station Junction,-1.225118,36.705298,,
0700ADR,Darajani,-1.238774,36.674906,,
0700AIA,Iranda,-1.266272,36.722451,,
0700AIC,AIC Riruta,-1.283999,36.735204,,
0700AIV,Karen Cottage,-1.301848,36.687555,,
0700AKA,Mwathakado,-1.228764,36.694422,,
0700AMD,Dagoretti Market,-1.286548,36.686745,,
0700AOT,Nyathore,-1.230089,36.683038,,
0700AOW,Kwa Mtaro,-1.269282,36.726281,,
0700ASM,Matasia,-1.389175,36.680431,,
0700AYY,Yaya,-1.291612,36.787033,,
0700BDB,Bulbul DC/Kwa Bumps,-1.332718,36.674587,,
0700BID,Bidii,-1.287135,36.740953,,
0700BMC,Bishop Magua Centre,-1.299391,36.791239,,
0700BMY,Beth Mugo Secondary School/Car Wash,-1.283399,36.727117,,
0700BPS,BP,-1.287522,36.74159,,
0700BRM,Britam,-1.298055,36.813351,,
0700BTG,Wanjae Salon,-1.293238,36.738297,,
0700CAH,Car Wash,-1.276154,36.734371,,
0700CDT,Corner/Meteorological Department/Total,-1.299403,36.759837,,
0700CKK,Kaberia,-1.290562,36.728944,,
0700CRP,St. Christophers,-1.318646,36.715664,,
0700CUM,Uchumi/National Oil,-1.299332,36.792709,,
0700CWH,Carwash,-1.352561,36.658285,,
0700CWT,Gitaru Kwa Gwacii,-1.235678,36.667804,,
0700DBS,Pepo Lane,-1.304927,36.693,,
0700DCR,Deliverance Church,-1.29428,36.683553,,
0700DCT,Deliverance Church Riruta,-1.29266,36.751563,,
0700DDO,DoD,-1.294788,36.802399,0,
0700DIN,Kinduri,-1.272629,36.73149,,
0700DNO,Don Bosco,-1.304188,36.692391,,
0700DRI,Riverside,-1.276744,36.735277,,
0700EAY,Equity Ayani,-1.311068,36.775885,,
0700EOL,El Paso,-1.347778,36.662391,,
0700E'P,PEFA King'eero,-1.224371,36.706862,,
0700ESU,Prestige,-1.299064,36.788074,,
0700ETN,Dennis Pritt,-1.28515,36.787956,,
0700ETR,Muthure Center,-1.229907,36.686069,,
0700EUI,Krep/Equity,-1.283582,36.737359,,
0700FDI,Friends Paradise Inn/Kaberia,-1.292301,36.734704,,
0700FED,Adlife Plaza,-1.294826,36.787476,,
0700FJS,Fort Jesus,-1.310753,36.779341,,
0700FMK,Karinde,-1.301165,36.682693,,
0700FVM,Forest View Mall,-1.307392,36.735457,,
0700GBK,Green Belt/Kanyariri/Rukufi,-1.227797,36.698172,,
0700GCP,Gachui/Ruthimitu Chief's Camp,-1.281721,36.695991,,
0700GEH,Gerick House,-1.29786,36.751375,,
0700GGL,Green Gardens School,-1.25089,36.664915,,
0700GMW,Mwingi,-1.283031,36.785976,,
0700GNG,Ngong Road,-1.299852,36.766393,,
0700GPF,Zuku/Grace Pop/Dagoretti Flats,-1.276294,36.686224,,
0700GRS,Gardens,-1.254524,36.665866,,
0700GRU,Gitaru,-1.231977,36.670458,,
0700/HI,Uchumi/National Oil,-1.299841,36.792623,,
0700HKA,Hekima,-1.330488,36.678247,,
0700HRW,Hiwi Court,-1.366135,36.657236,,
0700HSN,Shimonne,-1.289624,36.744542,,
0700HTA,Nyathore,-1.230175,36.682389,,
0700HVE,Hopevision Academy/Karen End Flats,-1.296535,36.682916,,
0700HVI,River Ridge School,-1.275876,36.734086,,
0700HWA,Kwa Jehova,-1.229623,36.689358,,
0700IBI,Oilibya,-1.2826,36.737149,,
0700IER,Riverlands,-1.29258,36.751102,,
0700IOO,Wakorino,-1.281613,36.701798,,
0700IRI,ILRI,-1.267762,36.724092,,
0700ITO,Mugomuini Market,-1.325355,36.785483,,
0700IUA,Rubia,-1.326685,36.789855,,
0700JAN,PCEA Junction,-1.330488,36.780574,,
0700JER,Kinyanjui Primary,-1.294069,36.744901,,
0700JKW,Kwa Jua,-1.230438,36.678039,,
0700JLD,Joyland,-1.294837,36.74762,,
0700JNR,Kanjerere,-1.280542,36.73635,,
0700JOO,Jogoo/KBC,-1.329635,36.680112,,
0700JPS,Jamhuri Primary School,-1.30206,36.766956,,
0700KAC,ACK,-1.229338,36.691278,,
0700KAK,Kenya Assemblies Of God King'eero/Bus stop,-1.222091,36.710964,,
0700KCQ,KCB/Equity,-1.301328,36.812437,,
0700KDN,Kenya Defense,-1.308548,36.695854,,
0700KEH,Karen End Shops,-1.298079,36.682247,,
0700KEL,Karen/Shell,-1.322039,36.70757,,
0700KEO,Kenol,-1.30421,36.74671,,
0700KEQ,Sidia/Equity,-1.28474,36.737735,,
0700KII,Kinangiti,-1.291196,36.746897,,
0700KIM,Kangemi Road,-1.274743,36.733378,,
0700KMH,Kwa Hospitali/Kaberia,-1.291912,36.734329,,
0700KMJ,Kwa Maji/Kaberia,-1.291491,36.733927,,
0700KMM,KCB Community,-1.329626,36.687189,,
0700KON,Kona,-1.376506,36.676179,,
0700KPG,Kanisani PCEA Githima,-1.28136,36.691763,,
0700KPI,Kephis,-1.327601,36.690963,,
0700KPL,Karen Police Station,-1.322696,36.705979,,
0700KRA,Karanja,-1.309832,36.7802,,
0700KRR,Kirunguro Junction,-1.268223,36.678906,,
0700KSS,Kwa Muchina/Star Shake Girls' Secondary School,-1.341907,36.66656,,
0700KVE,Kwa Dereva,-1.229226,36.691772,,
0700KWK,Kwft/Kobil,-1.358294,36.656557,,
0700LEA,Lenana,-1.308366,36.732493,,
0700LEM,Melchizedek,-1.294516,36.754643,,
0700LHI,Midhill,-1.291716,36.748168,,
0700MAA,Matta,-1.229943,36.685431,,
0700MAU,Maasai Academy/Umoja,-1.331178,36.67668,,
0700MDA,Mutindwa,-1.295185,36.744944,,
0700MDR,Maboko Road,-1.32978,36.782007,,
0700MHU,Uchumi,-1.299305,36.793685,,
0700MKC,Kwa Mbao/PCEA Kanyariri,-1.229011,36.693124,,
0700MMB,Riruta Parish,-1.294531,36.743576,,
0700MNO,Kinoo Mama Ngina,-1.255538,36.694711,,
0700MOG,Moi Girls' School Junction,-1.303248,36.788085,,
0700MRT,Mukiriti,-1.282518,36.699162,,
0700MSK,Mlangosoko,-1.28866,36.743186,,
0700MTM,Muthama,-1.280641,36.718732,,
0700MTO,Miotoni Road,-1.31267,36.722468,,
0700MUL,Muslim,-1.28199,36.737025,,
0700MUM,Kwa Machuma,-1.278877,36.715214,,
0700N44,44,-1.373202,36.671995,,
0700NCS,Consolata,-1.266534,36.800911,,
0700NDU,Ndwaru,-1.279189,36.735985,,
0700NHF,NHIF,-1.295003,36.813474,,
0700NKA,Kanyariri,-1.226586,36.701653,,
0700NMA,Mlango Soko,-1.235631,36.673071,,
0700NMI,Mwingi,-1.283078,36.786188,,
0700NPC,NPC Ngong,-1.368541,36.658177,,
0700NPS,Nembu Primary School,-1.281202,36.720097,,
0700NUQ,Queen's Park,-1.278802,36.791314,,
0700NWA,Nawaro,-1.281796,36.706578,,
0700NYA,Nyumbani,-1.312201,36.698971,,
0700NYM,Link Road,-1.31484,36.701111,,
0700OAA,Kwa Mbao,-1.286319,36.739858,,
0700OLM,Olympic Primary School,-1.311405,36.778461,,
0700OOH,Rose of Sharon,-1.301193,36.792709,,
0700OOR,Racecourse Road,-1.286017,36.829675,,
0700OOT,Consolata,-1.266453,36.800999,,
0700ORK,King'eero,-1.226942,36.700805,,
0700ORS,Milimani Star Junior,-1.424446,36.685431,,
0700OST,Oloosuruutia,-1.41134,36.687828,,
0700PBG,Precious Blood Girls' School,-1.285904,36.73926,,
0700PCS,PCEA Kwa Kanisa,-1.356696,36.657016,,
0700PTR,Ngong/Petroh,-1.363019,36.656141,,
0700PWA,Pathway,-1.305832,36.742077,,
0700RAC,Racecourse,-1.306525,36.738683,,
0700RCK,Redeemed Church Of Kenya/Kaberia,-1.291201,36.733467,,
0700RCR,Red Cross,-1.279765,36.689714,,
0700REL,Relic House,-1.297839,36.753706,,
0700RIR,Riara,-1.295857,36.755917,,
0700RMN,Roimen,-1.405917,36.68811,,
0700RNG,Edulink International College,-1.300104,36.777557,,
0700RPR,Rhino Park Road,-1.301848,36.684937,,
